Gene stable ID	Gene name	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]
ENSMUSG00000071180	Smim15	ENSG00000188725	SMIM15	ortholog_one2one	1
ENSMUSG00000021062	Rab15	ENSG00000139998	RAB15	ortholog_one2one	1
ENSMUSG00000040711	Sh3pxd2b	ENSG00000174705	SH3PXD2B	ortholog_one2one	1
ENSMUSG00000021013	Ttc8	ENSG00000165533	TTC8	ortholog_one2one	1
ENSMUSG00000001576	Ergic1	ENSG00000113719	ERGIC1	ortholog_one2one	1
ENSMUSG00000063767	S100a7a				
ENSMUSG00000040212	Emp3	ENSG00000142227	EMP3	ortholog_one2one	1
ENSMUSG00000019102	Aldh3a1	ENSG00000108602	ALDH3A1	ortholog_one2one	1
ENSMUSG00000021115	Vrk1	ENSG00000100749	VRK1	ortholog_one2one	1
ENSMUSG00000034614	Pik3ip1	ENSG00000100100	PIK3IP1	ortholog_one2one	1
ENSMUSG00000054342	Kcnn4	ENSG00000104783	KCNN4	ortholog_one2one	1
ENSMUSG00000032562	Gnai2	ENSG00000114353	GNAI2	ortholog_one2one	1
ENSMUSG00000025372	Baiap2	ENSG00000175866	BAIAP2	ortholog_one2one	1
ENSMUSG00000074272	Ceacam1	ENSG00000221826	PSG3	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000124467	PSG8	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000007306	CEACAM7	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000243130	PSG11	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000170848	PSG6	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000204941	PSG5	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000170956	CEACAM3	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000079385	CEACAM1	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000231924	PSG1	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000242221	PSG2	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000243137	PSG4	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000221878	PSG7	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000086548	CEACAM6	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000124469	CEACAM8	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000183668	PSG9	ortholog_many2many	0
ENSMUSG00000074272	Ceacam1	ENSG00000105388	CEACAM5	ortholog_many2many	0
ENSMUSG00000026817	Ak1	ENSG00000106992	AK1	ortholog_one2one	1
ENSMUSG00000038372	Gmds	ENSG00000112699	GMDS	ortholog_one2one	1
ENSMUSG00000031671	Setd6	ENSG00000103037	SETD6	ortholog_one2one	1
ENSMUSG00000023960	Enpp5	ENSG00000112796	ENPP5	ortholog_one2one	1
ENSMUSG00000047139	Cd24a	ENSG00000272398	CD24	ortholog_one2one	1
ENSMUSG00000040010	Slc7a5	ENSG00000103257	SLC7A5	ortholog_one2one	1
ENSMUSG00000001120	Pcbp3	ENSG00000183570	PCBP3	ortholog_one2one	1
ENSMUSG00000016024	Lbp	ENSG00000129988	LBP	ortholog_one2one	1
ENSMUSG00000022051	Bnip3l	ENSG00000104765	BNIP3L	ortholog_one2one	1
ENSMUSG00000048482	Bdnf	ENSG00000176697	BDNF	ortholog_one2one	1
ENSMUSG00000032289	Thsd4	ENSG00000187720	THSD4	ortholog_one2one	1
ENSMUSG00000022575	Gsdmd	ENSG00000104518	GSDMD	ortholog_one2one	1
ENSMUSG00000039005	Tlr4	ENSG00000136869	TLR4	ortholog_one2one	1
ENSMUSG00000026797	Stxbp1	ENSG00000136854	STXBP1	ortholog_one2one	1
ENSMUSG00000039096	Rsad1	ENSG00000136444	RSAD1	ortholog_one2one	1
ENSMUSG00000089715	Cbx6	ENSG00000183741	CBX6	ortholog_one2one	1
ENSMUSG00000035373	Ccl7	ENSG00000108688	CCL7	ortholog_one2one	1
ENSMUSG00000035775	Krt20	ENSG00000171431	KRT20	ortholog_one2one	1
ENSMUSG00000023827	Agpat4	ENSG00000026652	AGPAT4	ortholog_one2one	1
ENSMUSG00000027219	Slc28a2	ENSG00000137860	SLC28A2	ortholog_one2many	1
ENSMUSG00000030180	Kdm5a	ENSG00000073614	KDM5A	ortholog_one2one	1
ENSMUSG00000045165	AI467606	ENSG00000185905	C16orf54	ortholog_one2one	1
ENSMUSG00000032788	Pdxk	ENSG00000160209	PDXK	ortholog_one2one	1
ENSMUSG00000018547	Pip4k2b	ENSG00000276293	PIP4K2B	ortholog_one2one	1
ENSMUSG00000034467	Dynlrb2	ENSG00000168589	DYNLRB2	ortholog_one2one	1
ENSMUSG00000028969	Cdk5	ENSG00000164885	CDK5	ortholog_one2one	1
ENSMUSG00000067847	Romo1	ENSG00000125995	ROMO1	ortholog_one2one	1
ENSMUSG00000020467	Efemp1	ENSG00000115380	EFEMP1	ortholog_one2one	1
ENSMUSG00000061046	Haghl	ENSG00000103253	HAGHL	ortholog_one2one	1
ENSMUSG00000025958	Creb1	ENSG00000118260	CREB1	ortholog_one2one	1
ENSMUSG00000021009	Ptpn21	ENSG00000070778	PTPN21	ortholog_one2one	1
ENSMUSG00000028555	Ttc39a	ENSG00000085831	TTC39A	ortholog_one2one	1
ENSMUSG00000044339	Alkbh2	ENSG00000189046	ALKBH2	ortholog_one2one	1
ENSMUSG00000028108	Ecm1	ENSG00000143369	ECM1	ortholog_one2one	1
ENSMUSG00000000567	Sox9	ENSG00000125398	SOX9	ortholog_one2one	1
ENSMUSG00000057614	Gnai1	ENSG00000127955	GNAI1	ortholog_one2one	1
ENSMUSG00000056091	St3gal5	ENSG00000115525	ST3GAL5	ortholog_one2one	1
ENSMUSG00000023055	Calcoco1	ENSG00000012822	CALCOCO1	ortholog_one2one	1
ENSMUSG00000041736	Tspo	ENSG00000100300	TSPO	ortholog_one2one	1
ENSMUSG00000026335	Pam	ENSG00000145730	PAM	ortholog_one2one	1
ENSMUSG00000044456	Rin3	ENSG00000100599	RIN3	ortholog_one2one	1
ENSMUSG00000025278	Flnb	ENSG00000136068	FLNB	ortholog_one2one	1
ENSMUSG00000006519	Cyba	ENSG00000051523	CYBA	ortholog_one2one	1
ENSMUSG00000052369	Tmem106c	ENSG00000134291	TMEM106C	ortholog_one2one	1
ENSMUSG00000002204	Napsa	ENSG00000131400	NAPSA	ortholog_one2one	1
ENSMUSG00000002233	Rhoc	ENSG00000155366	RHOC	ortholog_one2one	1
ENSMUSG00000026278	Bok	ENSG00000176720	BOK	ortholog_one2one	1
ENSMUSG00000030116	Mfap5	ENSG00000197614	MFAP5	ortholog_one2one	1
ENSMUSG00000068246	Apol9b	ENSG00000100336	APOL4	ortholog_many2many	0
ENSMUSG00000068246	Apol9b	ENSG00000128335	APOL2	ortholog_many2many	0
ENSMUSG00000068246	Apol9b	ENSG00000100342	APOL1	ortholog_many2many	0
ENSMUSG00000068246	Apol9b	ENSG00000128284	APOL3	ortholog_many2many	0
ENSMUSG00000070687	Htr1d				
ENSMUSG00000041936	Agrn	ENSG00000188157	AGRN	ortholog_one2one	1
ENSMUSG00000032827	Ppp1r9a	ENSG00000158528	PPP1R9A	ortholog_one2one	1
ENSMUSG00000039385	Cdh6	ENSG00000113361	CDH6	ortholog_one2one	1
ENSMUSG00000021250	Fos	ENSG00000170345	FOS	ortholog_one2one	1
ENSMUSG00000005034	Prkacb	ENSG00000142875	PRKACB	ortholog_one2one	1
ENSMUSG00000019564	Arid3a	ENSG00000116017	ARID3A	ortholog_one2one	1
ENSMUSG00000026971	Itgb6	ENSG00000115221	ITGB6	ortholog_one2one	1
ENSMUSG00000068758	Il3ra				
ENSMUSG00000037440	Vnn1	ENSG00000112299	VNN1	ortholog_one2one	1
ENSMUSG00000048416	Mlf1	ENSG00000178053	MLF1	ortholog_one2one	1
ENSMUSG00000021795	Sftpd	ENSG00000133661	SFTPD	ortholog_one2one	1
ENSMUSG00000037287	Tbcel	ENSG00000154114	TBCEL	ortholog_one2one	1
ENSMUSG00000043953	Ccrl2	ENSG00000121797	CCRL2	ortholog_one2one	0
ENSMUSG00000027562	Car2	ENSG00000104267	CA2	ortholog_one2one	1
ENSMUSG00000052534	Pbx1	ENSG00000185630	PBX1	ortholog_one2one	1
ENSMUSG00000035186	Ubd	ENSG00000213886	UBD	ortholog_one2one	1
ENSMUSG00000002768	Mea1	ENSG00000124733	MEA1	ortholog_one2one	1
ENSMUSG00000030790	Adm	ENSG00000148926	ADM	ortholog_one2one	1
ENSMUSG00000047428	Dlk2	ENSG00000171462	DLK2	ortholog_one2one	1
ENSMUSG00000003380	Rabac1	ENSG00000105404	RABAC1	ortholog_one2one	1
ENSMUSG00000000296	Tpd52l1	ENSG00000111907	TPD52L1	ortholog_one2one	1
ENSMUSG00000028841	Cnksr1	ENSG00000142675	CNKSR1	ortholog_one2one	1
ENSMUSG00000025498	Irf7	ENSG00000185507	IRF7	ortholog_one2one	1
ENSMUSG00000028101	Pias3	ENSG00000131788	PIAS3	ortholog_one2one	1
ENSMUSG00000013076	Amotl1	ENSG00000166025	AMOTL1	ortholog_one2one	1
ENSMUSG00000020057	Dram1	ENSG00000136048	DRAM1	ortholog_one2one	1
ENSMUSG00000032374	Plod2	ENSG00000152952	PLOD2	ortholog_one2one	1
ENSMUSG00000005054	Cstb	ENSG00000160213	CSTB	ortholog_one2one	1
ENSMUSG00000035530	Eif1	ENSG00000173812	EIF1	ortholog_one2one	1
ENSMUSG00000029465	Arpc3	ENSG00000111229	ARPC3	ortholog_one2one	1
ENSMUSG00000022074	Tnfrsf10b	ENSG00000157873	TNFRSF14	ortholog_one2many	0
ENSMUSG00000020592	Sdc1	ENSG00000115884	SDC1	ortholog_one2one	1
ENSMUSG00000042367	Gjb3	ENSG00000188910	GJB3	ortholog_one2one	1
ENSMUSG00000021822	Plau	ENSG00000122861	PLAU	ortholog_one2one	1
ENSMUSG00000003464	Pex19	ENSG00000162735	PEX19	ortholog_one2one	1
ENSMUSG00000027799	Nbea	ENSG00000172915	NBEA	ortholog_one2one	1
ENSMUSG00000018585	Atox1	ENSG00000177556	ATOX1	ortholog_one2one	1
ENSMUSG00000020423	Btg2	ENSG00000159388	BTG2	ortholog_one2one	1
ENSMUSG00000026655	Fam107b	ENSG00000065809	FAM107B	ortholog_one2one	1
ENSMUSG00000028167	Bdh2	ENSG00000164039	BDH2	ortholog_one2one	1
ENSMUSG00000031740	Mmp2	ENSG00000087245	MMP2	ortholog_one2one	1
ENSMUSG00000004891	Nes	ENSG00000132688	NES	ortholog_one2one	1
ENSMUSG00000024401	Tnf	ENSG00000232810	TNF	ortholog_one2one	1
ENSMUSG00000032548	Slco2a1	ENSG00000174640	SLCO2A1	ortholog_one2one	1
ENSMUSG00000030559	Rab38	ENSG00000123892	RAB38	ortholog_one2one	1
ENSMUSG00000003429	Rps11	ENSG00000142534	RPS11	ortholog_one2one	1
ENSMUSG00000031906	Smpd3	ENSG00000103056	SMPD3	ortholog_one2one	1
ENSMUSG00000023965	Fbxl17	ENSG00000145743	FBXL17	ortholog_one2one	1
ENSMUSG00000008398	Elk3	ENSG00000111145	ELK3	ortholog_one2one	1
ENSMUSG00000035759	Bbs10	ENSG00000179941	BBS10	ortholog_one2one	1
ENSMUSG00000025235	Bbs4	ENSG00000140463	BBS4	ortholog_one2one	1
ENSMUSG00000019853	Hebp2	ENSG00000051620	HEBP2	ortholog_one2one	1
ENSMUSG00000038489	Polr2l				
ENSMUSG00000026014	Raph1	ENSG00000173166	RAPH1	ortholog_one2one	1
ENSMUSG00000031563	Wwc2	ENSG00000151718	WWC2	ortholog_one2one	1
ENSMUSG00000040111	Gramd1b	ENSG00000023171	GRAMD1B	ortholog_one2one	1
ENSMUSG00000032690	Oas2	ENSG00000111335	OAS2	ortholog_one2one	1
ENSMUSG00000006369	Fbln1	ENSG00000077942	FBLN1	ortholog_one2one	1
ENSMUSG00000037580	Gch1	ENSG00000131979	GCH1	ortholog_one2one	1
ENSMUSG00000061787	Rps17	ENSG00000182774	RPS17	ortholog_one2one	1
ENSMUSG00000021996	Esd	ENSG00000139684	ESD	ortholog_one2one	1
ENSMUSG00000033917	Gde1	ENSG00000006007	GDE1	ortholog_one2one	1
ENSMUSG00000037447	Arid5a	ENSG00000196843	ARID5A	ortholog_one2one	1
ENSMUSG00000031286	Glt28d2				
ENSMUSG00000030630	Fah	ENSG00000103876	FAH	ortholog_one2one	1
ENSMUSG00000070003	Ssbp4	ENSG00000130511	SSBP4	ortholog_one2one	1
ENSMUSG00000028063	Lmna	ENSG00000160789	LMNA	ortholog_one2one	1
ENSMUSG00000046733	Gprc5a	ENSG00000013588	GPRC5A	ortholog_one2one	1
ENSMUSG00000000901	Mmp11	ENSG00000099953	MMP11	ortholog_one2one	1
ENSMUSG00000022176	Rem2	ENSG00000139890	REM2	ortholog_one2one	1
ENSMUSG00000079018	Ly6c1	ENSG00000291309	LY6S	ortholog_one2many	0
ENSMUSG00000044864	Ankrd50	ENSG00000151458	ANKRD50	ortholog_one2one	0
ENSMUSG00000027803	Wwtr1	ENSG00000018408	WWTR1	ortholog_one2one	1
ENSMUSG00000068391	Chrac1	ENSG00000104472	CHRAC1	ortholog_one2one	1
ENSMUSG00000039347	Atp6v0e2	ENSG00000171130	ATP6V0E2	ortholog_one2one	0
ENSMUSG00000043421	Hilpda	ENSG00000135245	HILPDA	ortholog_one2one	1
ENSMUSG00000031555	Adam9	ENSG00000168615	ADAM9	ortholog_one2one	1
ENSMUSG00000031098	Syt8	ENSG00000149043	SYT8	ortholog_one2one	1
ENSMUSG00000048915	Efna5	ENSG00000184349	EFNA5	ortholog_one2one	1
ENSMUSG00000002325	Irf9	ENSG00000213928	IRF9	ortholog_one2one	1
ENSMUSG00000001507	Itga3	ENSG00000005884	ITGA3	ortholog_one2one	1
ENSMUSG00000043964	Orai3	ENSG00000175938	ORAI3	ortholog_one2one	1
ENSMUSG00000025473	Adam8	ENSG00000151651	ADAM8	ortholog_one2one	1
ENSMUSG00000037725	Ckap2	ENSG00000136108	CKAP2	ortholog_one2one	1
ENSMUSG00000022400	Rbx1	ENSG00000100387	RBX1	ortholog_one2one	1
ENSMUSG00000028970	Abcb1b	ENSG00000085563	ABCB1	ortholog_one2many	1
ENSMUSG00000022565	Plec	ENSG00000178209	PLEC	ortholog_one2one	1
ENSMUSG00000004285	Atp6v1f	ENSG00000128524	ATP6V1F	ortholog_one2one	1
ENSMUSG00000027698	Nceh1	ENSG00000144959	NCEH1	ortholog_one2one	1
ENSMUSG00000021950	Anxa8	ENSG00000265190	ANXA8	ortholog_one2many	1
ENSMUSG00000021950	Anxa8	ENSG00000264230	ANXA8L1	ortholog_one2many	1
ENSMUSG00000049532	Sall2	ENSG00000165821	SALL2	ortholog_one2one	1
ENSMUSG00000033060	Lmo7	ENSG00000136153	LMO7	ortholog_one2one	1
ENSMUSG00000027533	Fabp5	ENSG00000164687	FABP5	ortholog_one2one	1
ENSMUSG00000030287	Itpr2	ENSG00000123104	ITPR2	ortholog_one2one	1
ENSMUSG00000020282	Rhbdf1	ENSG00000007384	RHBDF1	ortholog_one2one	1
ENSMUSG00000037887	Dusp8	ENSG00000184545	DUSP8	ortholog_one2one	1
ENSMUSG00000026043	Col3a1	ENSG00000168542	COL3A1	ortholog_one2one	1
ENSMUSG00000029822	Osbpl3	ENSG00000070882	OSBPL3	ortholog_one2one	1
ENSMUSG00000018012	Rac3	ENSG00000169750	RAC3	ortholog_one2one	1
ENSMUSG00000056515	Rab31	ENSG00000168461	RAB31	ortholog_one2one	1
ENSMUSG00000046402	Rbp1	ENSG00000114115	RBP1	ortholog_one2one	1
ENSMUSG00000001249	Hpn	ENSG00000105707	HPN	ortholog_one2one	1
ENSMUSG00000025854	Fam20c	ENSG00000177706	FAM20C	ortholog_one2one	1
ENSMUSG00000020520	Galnt10	ENSG00000164574	GALNT10	ortholog_one2one	1
ENSMUSG00000079037	Prnp	ENSG00000171867	PRNP	ortholog_one2one	1
ENSMUSG00000034252	Senp6	ENSG00000112701	SENP6	ortholog_one2one	1
ENSMUSG00000026961	Lrrc26	ENSG00000184709	LRRC26	ortholog_one2one	1
ENSMUSG00000019122	Ccl9	ENSG00000274736	CCL23	ortholog_many2many	0
ENSMUSG00000019122	Ccl9	ENSG00000275718	CCL15	ortholog_many2many	0
ENSMUSG00000039252	Lgi2	ENSG00000153012	LGI2	ortholog_one2one	1
ENSMUSG00000073421	H2-Ab1	ENSG00000232629	HLA-DQB2	ortholog_one2many	1
ENSMUSG00000073421	H2-Ab1	ENSG00000179344	HLA-DQB1	ortholog_one2many	1
ENSMUSG00000062397	Zfp706	ENSG00000120963	ZNF706	ortholog_one2one	1
ENSMUSG00000079020	Slc45a4	ENSG00000022567	SLC45A4	ortholog_one2one	1
ENSMUSG00000027660	Skil	ENSG00000136603	SKIL	ortholog_one2one	1
ENSMUSG00000015652	Steap1	ENSG00000105889	STEAP1B	ortholog_one2many	1
ENSMUSG00000015652	Steap1	ENSG00000164647	STEAP1	ortholog_one2many	1
ENSMUSG00000018167	Stard3	ENSG00000131748	STARD3	ortholog_one2one	1
ENSMUSG00000034462	Pkd2	ENSG00000118762	PKD2	ortholog_one2one	1
ENSMUSG00000022598	Psca	ENSG00000167653	PSCA	ortholog_one2one	1
ENSMUSG00000032220	Myo1e	ENSG00000157483	MYO1E	ortholog_one2one	1
ENSMUSG00000026247	Ecel1	ENSG00000171551	ECEL1	ortholog_one2one	1
ENSMUSG00000025902	Sox17	ENSG00000164736	SOX17	ortholog_one2one	1
ENSMUSG00000029657	Hsph1	ENSG00000120694	HSPH1	ortholog_one2one	1
ENSMUSG00000035521	Gnptg	ENSG00000090581	GNPTG	ortholog_one2one	1
ENSMUSG00000032596	Uba7	ENSG00000182179	UBA7	ortholog_one2one	1
ENSMUSG00000004677	Myo9b	ENSG00000099331	MYO9B	ortholog_one2one	1
ENSMUSG00000021751	Acox2	ENSG00000168306	ACOX2	ortholog_one2one	1
ENSMUSG00000034940	Synrg	ENSG00000275066	SYNRG	ortholog_one2one	1
ENSMUSG00000037031	Tspan15	ENSG00000099282	TSPAN15	ortholog_one2one	1
ENSMUSG00000027338	Prnd	ENSG00000171864	PRND	ortholog_one2one	1
ENSMUSG00000030826	Bcat2	ENSG00000105552	BCAT2	ortholog_one2one	1
ENSMUSG00000035778	Ggta1				
ENSMUSG00000023050	Map3k12	ENSG00000139625	MAP3K12	ortholog_one2one	1
ENSMUSG00000021835	Bmp4	ENSG00000125378	BMP4	ortholog_one2one	1
ENSMUSG00000036781	Rps27l	ENSG00000185088	RPS27L	ortholog_one2one	1
ENSMUSG00000060487	Samd5	ENSG00000203727	SAMD5	ortholog_one2one	1
ENSMUSG00000058690	Ccser2	ENSG00000107771	CCSER2	ortholog_one2one	1
ENSMUSG00000008167	Fbxw9	ENSG00000132004	FBXW9	ortholog_one2one	1
ENSMUSG00000017765	Slc12a4	ENSG00000124067	SLC12A4	ortholog_one2one	1
ENSMUSG00000050335	Lgals3	ENSG00000131981	LGALS3	ortholog_one2one	1
ENSMUSG00000047963	Stbd1	ENSG00000118804	STBD1	ortholog_one2one	1
ENSMUSG00000004655	Aqp1	ENSG00000240583	AQP1	ortholog_one2one	1
ENSMUSG00000038811	Gngt2	ENSG00000167083	GNGT2	ortholog_one2one	1
ENSMUSG00000004951	Hspb1	ENSG00000106211	HSPB1	ortholog_one2one	1
ENSMUSG00000044162	Tnip3	ENSG00000050730	TNIP3	ortholog_one2one	0
ENSMUSG00000050854	Tmem125	ENSG00000179178	TMEM125	ortholog_one2one	1
ENSMUSG00000039361	Picalm	ENSG00000073921	PICALM	ortholog_one2one	1
ENSMUSG00000029372	Ppbp				
ENSMUSG00000006777	Krt23	ENSG00000108244	KRT23	ortholog_one2one	1
ENSMUSG00000037151	Lrrc20	ENSG00000172731	LRRC20	ortholog_one2one	1
ENSMUSG00000031513	Leprotl1	ENSG00000104660	LEPROTL1	ortholog_one2one	1
ENSMUSG00000002384	Bmp8b				
ENSMUSG00000042216	Sgsm1	ENSG00000167037	SGSM1	ortholog_one2one	1
ENSMUSG00000089984	Fbxo24	ENSG00000106336	FBXO24	ortholog_one2one	1
ENSMUSG00000030551	Nr2f2	ENSG00000185551	NR2F2	ortholog_one2one	1
ENSMUSG00000006024	Napa	ENSG00000105402	NAPA	ortholog_one2one	1
ENSMUSG00000034463	Scara3	ENSG00000168077	SCARA3	ortholog_one2one	1
ENSMUSG00000006651	Aplp1	ENSG00000105290	APLP1	ortholog_one2one	1
ENSMUSG00000023966	Rsph9	ENSG00000172426	RSPH9	ortholog_one2one	1
ENSMUSG00000031880	Rrad	ENSG00000166592	RRAD	ortholog_one2one	1
ENSMUSG00000020253	Ppm1m	ENSG00000164088	PPM1M	ortholog_one2one	1
ENSMUSG00000034209	Rasl10a	ENSG00000100276	RASL10A	ortholog_one2one	1
ENSMUSG00000040272	Accs	ENSG00000110455	ACCS	ortholog_one2one	1
ENSMUSG00000026048	Ercc5	ENSG00000134899	ERCC5	ortholog_many2many	1
ENSMUSG00000026048	Ercc5	ENSG00000134897	BIVM	ortholog_many2many	0
ENSMUSG00000041912	Tdrkh	ENSG00000182134	TDRKH	ortholog_one2one	1
ENSMUSG00000030782	Tgfb1i1	ENSG00000140682	TGFB1I1	ortholog_one2one	1
ENSMUSG00000037697	Ddhd1	ENSG00000100523	DDHD1	ortholog_one2one	1
ENSMUSG00000037437	Adam32	ENSG00000197140	ADAM32	ortholog_one2one	1
ENSMUSG00000057388	Mrpl18	ENSG00000112110	MRPL18	ortholog_one2one	1
ENSMUSG00000036036	Zfp57	ENSG00000204644	ZFP57	ortholog_one2one	0
ENSMUSG00000068893	Sprr2a2				
ENSMUSG00000061981	Flot2	ENSG00000132589	FLOT2	ortholog_one2one	1
ENSMUSG00000024308	Tapbp	ENSG00000231925	TAPBP	ortholog_one2one	1
ENSMUSG00000019467	Arhgef25	ENSG00000240771	ARHGEF25	ortholog_one2one	1
ENSMUSG00000048644	Ctxn1	ENSG00000178531	CTXN1	ortholog_one2one	1
ENSMUSG00000031673	Cdh11	ENSG00000140937	CDH11	ortholog_one2one	1
ENSMUSG00000043461	Sptssb	ENSG00000196542	SPTSSB	ortholog_one2one	1
ENSMUSG00000013236	Ptprs	ENSG00000105426	PTPRS	ortholog_one2one	1
ENSMUSG00000020937	Plcd3	ENSG00000161714	PLCD3	ortholog_one2one	1
ENSMUSG00000039236	Isg20	ENSG00000172183	ISG20	ortholog_one2one	0
ENSMUSG00000019960	Dusp6	ENSG00000139318	DUSP6	ortholog_one2one	1
ENSMUSG00000059555	Tor4a	ENSG00000198113	TOR4A	ortholog_one2one	1
ENSMUSG00000026065	Slc9a4	ENSG00000180251	SLC9A4	ortholog_one2one	1
ENSMUSG00000026482	Rgl1	ENSG00000143344	RGL1	ortholog_one2one	1
ENSMUSG00000029810	Tmem176b	ENSG00000106565	TMEM176B	ortholog_one2one	1
ENSMUSG00000034758	Tle6	ENSG00000104953	TLE6	ortholog_one2one	0
ENSMUSG00000032606	Nicn1	ENSG00000145029	NICN1	ortholog_one2one	1
ENSMUSG00000032489	Kif9	ENSG00000088727	KIF9	ortholog_one2one	1
ENSMUSG00000015981	Stk32c	ENSG00000165752	STK32C	ortholog_one2one	1
ENSMUSG00000029924	Slc37a3				
ENSMUSG00000054814	Usp46	ENSG00000109189	USP46	ortholog_one2one	1
ENSMUSG00000038156	Spon1	ENSG00000262655	SPON1	ortholog_one2one	1
ENSMUSG00000039153	Runx2	ENSG00000124813	RUNX2	ortholog_one2one	1
ENSMUSG00000020911	Krt19	ENSG00000171345	KRT19	ortholog_one2one	1
ENSMUSG00000028164	Manba	ENSG00000109323	MANBA	ortholog_one2one	1
ENSMUSG00000031075	Ano1	ENSG00000131620	ANO1	ortholog_one2one	1
ENSMUSG00000030228	Pik3c2g	ENSG00000139144	PIK3C2G	ortholog_one2one	1
ENSMUSG00000023122	Sult1c2	ENSG00000198203	SULT1C2	ortholog_one2one	1
ENSMUSG00000017897	Eya2	ENSG00000064655	EYA2	ortholog_one2one	1
ENSMUSG00000052748	Swt1	ENSG00000116668	SWT1	ortholog_one2one	1
ENSMUSG00000047205	Dusp18	ENSG00000167065	DUSP18	ortholog_one2one	1
ENSMUSG00000040714	Klc3	ENSG00000104892	KLC3	ortholog_one2one	1
ENSMUSG00000003617	Cp	ENSG00000047457	CP	ortholog_one2one	1
ENSMUSG00000031985	Gnpat	ENSG00000116906	GNPAT	ortholog_one2one	1
ENSMUSG00000029378	Areg	ENSG00000109321	AREG	ortholog_one2one	1
ENSMUSG00000020230	Prmt2	ENSG00000160310	PRMT2	ortholog_one2one	1
ENSMUSG00000045211	Nudt18	ENSG00000275074	NUDT18	ortholog_one2one	1
ENSMUSG00000037242	Clic4	ENSG00000169504	CLIC4	ortholog_one2one	1
ENSMUSG00000027805	Pfn2	ENSG00000070087	PFN2	ortholog_one2one	1
ENSMUSG00000038633	Degs1	ENSG00000143753	DEGS1	ortholog_one2many	1
ENSMUSG00000074656	Eif2s2	ENSG00000125977	EIF2S2	ortholog_one2one	1
ENSMUSG00000028364	Tnc	ENSG00000041982	TNC	ortholog_one2one	1
ENSMUSG00000060961	Slc4a4	ENSG00000080493	SLC4A4	ortholog_one2one	1
ENSMUSG00000030161	Gabarapl1	ENSG00000139112	GABARAPL1	ortholog_one2one	1
ENSMUSG00000053797	Krt16	ENSG00000186832	KRT16	ortholog_one2one	1
ENSMUSG00000022995	Enah	ENSG00000154380	ENAH	ortholog_one2one	1
ENSMUSG00000058835	Abi1	ENSG00000136754	ABI1	ortholog_one2one	1
ENSMUSG00000028763	Hspg2	ENSG00000142798	HSPG2	ortholog_one2one	1
ENSMUSG00000019894	Slc6a15	ENSG00000072041	SLC6A15	ortholog_one2one	1
ENSMUSG00000031591	Asah1	ENSG00000104763	ASAH1	ortholog_one2one	1
ENSMUSG00000030272	Camk1	ENSG00000134072	CAMK1	ortholog_one2one	1
ENSMUSG00000029392	Rilpl1	ENSG00000188026	RILPL1	ortholog_one2one	1
ENSMUSG00000062270	Morf4l1	ENSG00000185787	MORF4L1	ortholog_one2one	1
ENSMUSG00000061353	Cxcl12	ENSG00000107562	CXCL12	ortholog_one2one	1
ENSMUSG00000037826	Ppm1k	ENSG00000163644	PPM1K	ortholog_one2one	1
ENSMUSG00000010067	Rassf1	ENSG00000068028	RASSF1	ortholog_one2one	1
ENSMUSG00000057969	Sema3b	ENSG00000012171	SEMA3B	ortholog_one2one	1
ENSMUSG00000031626	Sorbs2	ENSG00000154556	SORBS2	ortholog_one2one	1
ENSMUSG00000026311	Asb1	ENSG00000065802	ASB1	ortholog_one2one	1
ENSMUSG00000022218	Tgm1	ENSG00000092295	TGM1	ortholog_one2one	1
ENSMUSG00000041390	Mdfic	ENSG00000135272	MDFIC	ortholog_one2one	1
ENSMUSG00000028266	Lmo4	ENSG00000143013	LMO4	ortholog_one2one	1
ENSMUSG00000027750	Postn	ENSG00000133110	POSTN	ortholog_one2one	1
ENSMUSG00000030218	Mgp	ENSG00000111341	MGP	ortholog_one2one	0
ENSMUSG00000026305	Lrrfip1	ENSG00000124831	LRRFIP1	ortholog_one2one	0
ENSMUSG00000063428	Ddo	ENSG00000203797	DDO	ortholog_one2one	1
ENSMUSG00000037716	Ccdc33	ENSG00000140481	CCDC33	ortholog_one2one	0
ENSMUSG00000056071	S100a9	ENSG00000163220	S100A9	ortholog_one2many	1
ENSMUSG00000033377	Palmd	ENSG00000099260	PALMD	ortholog_one2one	1
